,path,name,id,size,bounding box
2150,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002151.JPEG,['n04040759'],[753],"['500', '375']","[[0, 0, 223, 195]]"
2151,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002152.JPEG,['n01984695'],[123],"['500', '375']","[[133, 89, 157, 110]]"
2152,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002153.JPEG,['n12998815'],[992],"['500', '375']","[[22, 13, 171, 191]]"
2153,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002154.JPEG,['n01751748'],[65],"['390', '500']","[[96, 11, 169, 188]]"
2154,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002155.JPEG,['n04584207'],[903],"['302', '439']","[[45, 0, 157, 129]]"
2155,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002156.JPEG,['n04149813'],[781],"['500', '380']","[[22, 33, 203, 133]]"
2156,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002157.JPEG,"['n01981276', 'n01981276', 'n01981276', 'n01981276']","[121, 121, 121, 121]","['375', '500']","[[28, 74, 209, 196], [37, 81, 192, 185], [82, 12, 166, 95], [136, 0, 222, 45]]"
2157,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002158.JPEG,['n02841315'],[447],"['500', '375']","[[41, 62, 196, 223]]"
2158,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002159.JPEG,['n03777754'],[662],"['375', '500']","[[30, 76, 175, 150]]"
2159,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002160.JPEG,['n04376876'],[845],"['375', '500']","[[102, 78, 168, 223]]"
2160,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002161.JPEG,['n02859443'],[449],"['500', '403']","[[22, 75, 77, 111]]"
2161,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002162.JPEG,['n04389033'],[847],"['500', '375']","[[10, 75, 220, 189]]"
2162,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002163.JPEG,"['n01665541', 'n01665541', 'n01665541']","[34, 34, 34]","['500', '375']","[[164, 142, 223, 191], [74, 74, 175, 115], [101, 17, 175, 59]]"
2163,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002164.JPEG,['n04208210'],[792],"['372', '500']","[[90, 3, 219, 223]]"
2164,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002165.JPEG,['n04041544'],[754],"['377', '500']","[[20, 20, 191, 208]]"
2165,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002166.JPEG,['n02071294'],[148],"['500', '375']","[[69, 38, 165, 145]]"
2166,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002167.JPEG,['n13052670'],[996],"['500', '333']","[[36, 32, 170, 183]]"
2167,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002168.JPEG,['n01616318'],[23],"['430', '500']","[[0, 17, 190, 223]]"
2168,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002169.JPEG,"['n03871628', 'n03871628', 'n03871628', 'n03871628', 'n03871628']","[692, 692, 692, 692, 692]","['500', '375']","[[120, 44, 223, 213], [0, 71, 138, 223], [86, 0, 174, 112], [0, 1, 87, 68], [1, 14, 62, 130]]"
2169,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002170.JPEG,['n02028035'],[141],"['500', '461']","[[137, 64, 161, 79]]"
2170,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002171.JPEG,"['n03110669', 'n03110669', 'n03110669', 'n03110669']","[513, 513, 513, 513]","['500', '375']","[[121, 87, 170, 127], [29, 75, 87, 163], [207, 84, 223, 117], [70, 86, 81, 122]]"
2171,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002172.JPEG,['n01819313'],[89],"['500', '375']","[[19, 0, 128, 207]]"
2172,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002173.JPEG,['n04229816'],[796],"['500', '333']","[[62, 58, 117, 199]]"
2173,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002174.JPEG,['n02769748'],[414],"['500', '393']","[[9, 12, 213, 213]]"
2174,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002175.JPEG,"['n03832673', 'n03832673', 'n03832673', 'n03832673', 'n03832673', 'n03832673']","[681, 681, 681, 681, 681, 681]","['500', '400']","[[120, 29, 159, 58], [159, 26, 202, 62], [24, 25, 57, 55], [72, 18, 82, 37], [168, 19, 194, 48], [107, 26, 119, 34]]"
2175,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002176.JPEG,['n02095889'],[190],"['400', '272']","[[1, 11, 221, 219]]"
2176,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002177.JPEG,['n01806143'],[84],"['500', '375']","[[37, 25, 177, 223]]"
2177,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002178.JPEG,['n02708093'],[409],"['600', '426']","[[12, 17, 214, 200]]"
2178,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002179.JPEG,"['n07753113', 'n07753113']","[952, 952]","['800', '600']","[[99, 48, 182, 180], [26, 63, 100, 181]]"
2179,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002180.JPEG,"['n02804610', 'n02804610', 'n02804610', 'n02804610', 'n02804610']","[432, 432, 432, 432, 432]","['500', '333']","[[92, 48, 102, 126], [60, 90, 73, 143], [40, 63, 74, 214], [101, 89, 107, 155], [58, 90, 88, 197]]"
2180,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002181.JPEG,['n02879718'],[456],"['880', '574']","[[2, 3, 221, 220]]"
2181,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002182.JPEG,['n03595614'],[610],"['480', '596']","[[7, 6, 210, 150]]"
2182,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002183.JPEG,['n02769748'],[414],"['375', '500']","[[7, 0, 215, 201]]"
2183,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002184.JPEG,['n07802026'],[958],"['375', '500']","[[27, 121, 152, 202]]"
2184,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002185.JPEG,['n04357314'],[838],"['500', '375']","[[5, 1, 189, 223]]"
2185,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002186.JPEG,['n09288635'],[974],"['375', '500']","[[28, 82, 192, 223]]"
2186,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002187.JPEG,"['n07753592', 'n07753592']","[954, 954]","['500', '375']","[[0, 65, 126, 207], [0, 19, 161, 117]]"
2187,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002188.JPEG,"['n04525038', 'n04525038', 'n04525038', 'n04525038']","[885, 885, 885, 885]","['500', '375']","[[0, 124, 223, 223], [0, 0, 223, 96], [1, 80, 223, 148], [0, 123, 223, 223]]"
2188,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002189.JPEG,['n04590129'],[905],"['500', '375']","[[62, 41, 160, 184]]"
2189,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002190.JPEG,['n01981276'],[121],"['500', '375']","[[40, 40, 174, 179]]"
2190,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002191.JPEG,['n01530575'],[10],"['500', '399']","[[75, 64, 184, 125]]"
2191,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002192.JPEG,['n02006656'],[129],"['500', '397']","[[110, 19, 173, 188]]"
2192,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002193.JPEG,['n03903868'],[708],"['375', '500']","[[54, 0, 135, 223]]"
2193,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002194.JPEG,"['n02095570', 'n02095570', 'n02095570', 'n02095570']","[189, 189, 189, 189]","['500', '357']","[[158, 41, 182, 60], [140, 42, 155, 60], [35, 133, 77, 197], [19, 119, 62, 195]]"
2194,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002195.JPEG,['n03602883'],[613],"['128', '128']","[[28, 0, 194, 222]]"
2195,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002196.JPEG,['n03476991'],[585],"['375', '500']","[[86, 56, 129, 180]]"
2196,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002197.JPEG,['n04328186'],[826],"['500', '500']","[[4, 4, 218, 218]]"
2197,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002198.JPEG,"['n03617480', 'n03617480', 'n03617480']","[614, 614, 614]","['375', '500']","[[44, 43, 142, 215], [142, 63, 210, 202], [16, 61, 59, 189]]"
2198,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002199.JPEG,['n03272562'],[547],"['500', '375']","[[48, 51, 159, 195]]"
2199,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002200.JPEG,['n02328150'],[332],"['500', '375']","[[43, 15, 191, 178]]"
2200,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002201.JPEG,['n04536866'],[889],"['500', '375']","[[67, 123, 150, 223]]"
2201,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002202.JPEG,['n02814860'],[437],"['500', '375']","[[23, 38, 44, 113]]"
2202,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002203.JPEG,['n03710193'],[637],"['493', '373']","[[37, 70, 199, 201]]"
2203,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002204.JPEG,['n04263257'],[809],"['500', '376']","[[40, 18, 200, 206]]"
2204,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002205.JPEG,['n02699494'],[406],"['500', '375']","[[64, 54, 150, 148]]"
2205,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002206.JPEG,['n04418357'],[854],"['500', '334']","[[77, 90, 182, 215]]"
2206,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002207.JPEG,['n01496331'],[5],"['600', '450']","[[16, 48, 178, 207]]"
2207,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002208.JPEG,['n02086079'],[154],"['500', '496']","[[71, 60, 186, 205]]"
2208,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002209.JPEG,['n03495258'],[594],"['1944', '2592']","[[0, 1, 223, 222]]"
2209,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002210.JPEG,['n03417042'],[569],"['500', '375']","[[10, 47, 212, 149]]"
2210,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002211.JPEG,['n03065424'],[506],"['500', '375']","[[48, 11, 174, 149]]"
2211,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002212.JPEG,['n03041632'],[499],"['500', '375']","[[1, 61, 223, 188]]"
2212,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002213.JPEG,['n04467665'],[867],"['500', '333']","[[23, 135, 201, 188]]"
2213,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002214.JPEG,"['n02085936', 'n02085936']","[153, 153]","['500', '333']","[[20, 138, 108, 222], [1, 39, 165, 217]]"
2214,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002215.JPEG,['n03956157'],[727],"['500', '375']","[[2, 33, 207, 188]]"
2215,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002216.JPEG,['n02110341'],[251],"['500', '375']","[[9, 17, 169, 222]]"
2216,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002217.JPEG,"['n07760859', 'n07760859', 'n07760859', 'n07760859', 'n07760859', 'n07760859', 'n07760859']","[956, 956, 956, 956, 956, 956, 956]","['320', '240']","[[101, 117, 130, 157], [89, 154, 118, 196], [84, 70, 110, 106], [123, 55, 153, 97], [42, 91, 72, 127], [122, 143, 153, 183], [56, 149, 88, 187]]"
2217,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002218.JPEG,['n03467068'],[583],"['375', '500']","[[57, 24, 139, 220]]"
2218,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002219.JPEG,['n02825657'],[442],"['768', '1024']","[[65, 0, 157, 53]]"
2219,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002220.JPEG,"['n02669723', 'n02669723']","[400, 400]","['500', '361']","[[48, 59, 120, 223], [0, 162, 49, 223]]"
2220,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002221.JPEG,"['n07579787', 'n07579787']","[923, 923]","['500', '375']","[[0, 24, 223, 222], [0, 0, 53, 59]]"
2221,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002222.JPEG,['n02097658'],[201],"['500', '351']","[[43, 47, 174, 187]]"
2222,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002223.JPEG,['n03717622'],[640],"['500', '375']","[[25, 45, 198, 188]]"
2223,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002224.JPEG,"['n03590841', 'n03590841', 'n03590841']","[607, 607, 607]","['500', '375']","[[111, 48, 177, 137], [112, 51, 177, 137], [67, 62, 112, 133]]"
2224,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002225.JPEG,['n02268443'],[319],"['393', '500']","[[57, 28, 189, 129]]"
2225,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002226.JPEG,['n07697313'],[933],"['500', '375']","[[12, 28, 203, 177]]"
2226,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002227.JPEG,['n02859443'],[449],"['500', '375']","[[0, 7, 120, 182]]"
2227,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002228.JPEG,['n01622779'],[24],"['500', '437']","[[13, 27, 215, 217]]"
2228,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002229.JPEG,['n02999410'],[488],"['376', '500']","[[96, 6, 175, 153]]"
2229,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002230.JPEG,"['n01877812', 'n01877812', 'n01877812']","[104, 104, 104]","['500', '375']","[[0, 20, 94, 213], [133, 25, 223, 160], [0, 166, 67, 212]]"
2230,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002231.JPEG,['n01744401'],[62],"['375', '500']","[[8, 31, 204, 223]]"
2231,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002232.JPEG,['n01669191'],[37],"['500', '375']","[[4, 45, 210, 180]]"
2232,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002233.JPEG,['n04507155'],[879],"['500', '375']","[[34, 0, 199, 149]]"
2233,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002234.JPEG,['n02108000'],[241],"['241', '214']","[[7, 18, 219, 217]]"
2234,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002235.JPEG,['n10148035'],[982],"['500', '500']","[[18, 22, 213, 170]]"
2235,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002236.JPEG,['n04009552'],[745],"['500', '375']","[[13, 13, 201, 200]]"
2236,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002237.JPEG,"['n09421951', 'n09421951']","[977, 977]","['500', '375']","[[0, 145, 223, 163], [0, 167, 222, 223]]"
2237,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002238.JPEG,['n03457902'],[580],"['500', '375']","[[0, 0, 223, 223]]"
2238,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002239.JPEG,['n02091032'],[171],"['375', '500']","[[21, 0, 171, 170]]"
2239,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002240.JPEG,"['n03759954', 'n03759954']","[650, 650]","['500', '371']","[[175, 54, 213, 110], [24, 51, 48, 105]]"
2240,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002241.JPEG,['n01443537'],[1],"['500', '375']","[[24, 2, 176, 146]]"
2241,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002242.JPEG,['n02011460'],[133],"['500', '375']","[[58, 65, 156, 126]]"
2242,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002243.JPEG,['n01984695'],[123],"['500', '375']","[[39, 81, 156, 141]]"
2243,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002244.JPEG,"['n02791270', 'n02791270']","[424, 424]","['500', '500']","[[13, 28, 208, 184], [0, 0, 223, 223]]"
2244,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002245.JPEG,"['n03617480', 'n03617480']","[614, 614]","['375', '500']","[[131, 81, 222, 223], [0, 86, 148, 223]]"
2245,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002246.JPEG,['n02089973'],[167],"['250', '375']","[[47, 45, 175, 223]]"
2246,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002247.JPEG,['n02105641'],[229],"['333', '500']","[[0, 0, 222, 223]]"
2247,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002248.JPEG,['n03595614'],[610],"['200', '200']","[[17, 5, 210, 175]]"
2248,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002249.JPEG,['n03207941'],[534],"['375', '500']","[[0, 0, 222, 223]]"
2249,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002250.JPEG,['n03146219'],[524],"['311', '500']","[[32, 3, 198, 218]]"
2250,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002251.JPEG,['n04367480'],[840],"['600', '712']","[[7, 5, 223, 214]]"
2251,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002252.JPEG,['n07695742'],[932],"['500', '411']","[[115, 111, 213, 210]]"
2252,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002253.JPEG,"['n03376595', 'n03376595']","[559, 559]","['500', '368']","[[55, 113, 108, 220], [133, 96, 171, 180]]"
2253,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002254.JPEG,"['n09835506', 'n09835506']","[981, 981]","['500', '339']","[[52, 54, 152, 223], [191, 203, 195, 218]]"
2254,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002255.JPEG,['n02342885'],[333],"['500', '388']","[[70, 15, 180, 147]]"
2255,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002256.JPEG,['n03393912'],[565],"['500', '375']","[[0, 0, 223, 202]]"
2256,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002257.JPEG,['n04311004'],[821],"['500', '375']","[[0, 89, 223, 120]]"
2257,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002258.JPEG,['n04589890'],[904],"['375', '500']","[[0, 0, 222, 223]]"
2258,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002259.JPEG,['n02114367'],[269],"['500', '471']","[[60, 29, 223, 222]]"
2259,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002260.JPEG,['n02104029'],[222],"['500', '375']","[[0, 1, 223, 209]]"
2260,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002261.JPEG,"['n01945685', 'n01945685', 'n01945685', 'n01945685', 'n01945685']","[114, 114, 114, 114, 114]","['375', '500']","[[46, 45, 84, 72], [18, 60, 132, 88], [64, 131, 117, 172], [158, 171, 194, 203], [78, 108, 103, 149]]"
2261,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002262.JPEG,['n02094114'],[185],"['375', '500']","[[11, 24, 178, 175]]"
2262,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002263.JPEG,['n01824575'],[91],"['450', '500']","[[53, 43, 137, 160]]"
2263,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002264.JPEG,['n04380533'],[846],"['375', '500']","[[27, 17, 182, 223]]"
2264,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002265.JPEG,['n02025239'],[139],"['500', '400']","[[48, 24, 151, 198]]"
2265,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002266.JPEG,"['n03218198', 'n03218198', 'n03218198']","[537, 537, 537]","['500', '344']","[[127, 47, 215, 192], [34, 111, 112, 201], [96, 103, 133, 200]]"
2266,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002267.JPEG,['n02110627'],[252],"['500', '352']","[[29, 0, 212, 211]]"
2267,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002268.JPEG,['n04026417'],[748],"['500', '375']","[[37, 10, 187, 223]]"
2268,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002269.JPEG,"['n02749479', 'n02749479']","[413, 413]","['500', '374']","[[57, 50, 128, 88], [130, 103, 151, 123]]"
2269,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002270.JPEG,['n07613480'],[927],"['500', '500']","[[85, 25, 185, 179]]"
2270,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002271.JPEG,"['n02437312', 'n02437312', 'n02437312']","[354, 354, 354]","['500', '377']","[[45, 49, 137, 158], [128, 62, 219, 153], [140, 50, 213, 147]]"
2271,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002272.JPEG,['n03347037'],[556],"['443', '331']","[[10, 20, 202, 180]]"
2272,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002273.JPEG,"['n02403003', 'n02403003']","[345, 345]","['500', '375']","[[12, 42, 59, 170], [168, 60, 214, 161]]"
2273,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002274.JPEG,['n03942813'],[722],"['500', '375']","[[162, 145, 172, 158]]"
2274,/home/livia/KTH/DD2412-Project-Grad-CAM/datasets/ILSVRC2012 val/resized/ILSVRC2012_val_00002275.JPEG,['n03450230'],[578],"['364', '480']","[[1, 42, 215, 221]]"
